,data_points_count,price_close,sma_status,sma_20,sma_20_ratio,sma_20_slope,sma_20_slope_status,sma_50,sma_50_ratio,sma_50_slope,sma_50_slope_status,sma_200,sma_200_ratio,rsi_7,rsi_7_scale,rsi_13,rsi_13_scale,bb_lband,bb_hband,bb_width,bb_width_pct,to_ccy,high_pct,low_pct,high_low_ratio,btc_rsq,eth_rsq,close_time,exch_volume
VETUSDT,200.0,0.0135189999999999997670752094336421578191220760345458984375,1.0,0.0130374999999999970079489486352031235583126544952392578125,1.036931927133269635254341109,3.420000000000159e-05,1.0,0.01290545999999998839913306625248878845013678073883056640625,1.047541118255375005575960093,6.239999999999371e-06,1.0,0.01262189499999999409141082651331089437007904052734375,1.071075302084196239599453435,73.0768058229,4.0,66.2595189599,4.0,0.012532558617263366,0.013542441382736628,7.745984778318402,0.9767880158588086,USDT,0.9941172145010662394317228697,1.216722167221672267026684663,1.223922239222392293533574252,0.8850306213043235,0.9072037064582809,"09/30/2020, 23:59:59",53853428.0
VIABTC,200.0,0.0000172899999999999987834904680017444889017497189342975616455078125,-1.0,0.00001669249999999999306923327557772296358962194062769412994384765625,1.035794518496331044621276030,4.250000000000171e-08,1.0,0.00001651040000000000712858556906059703806022298522293567657470703125,1.047218722744451455949110463,1.319999999999845e-08,1.0,0.000016726750000000000406959188570255037120659835636615753173828125,1.033673606648033740136457817,71.0271918518,4.0,69.3840056796,4.0,1.5968846077188762e-05,1.7416153922811224e-05,8.67040794142557,0.9128354598554885,BTC,0.9085654230162900490401623087,1.118369987063389236756529433,1.230918499353169324866133837,0.5891325314346444,0.5958449163166246,"09/30/2020, 23:59:59",534.0
VIBBTC,200.0,0.000001399999999999999936647356556240762159859514213167130947113037109375,-1.0,0.00000138249999999999904540769202210270805153413675725460052490234375,1.012658227848101919221057122,3.0000000000000136e-09,1.0,0.000001376399999999999857670687601618464412922548945061862468719482421875,1.017146178436501076298367293,-1.0000000000000751e-09,-1.0,0.00000141295000000000016841306994808125097051743068732321262359619140625,0.9908347783007181922770301364,56.4643475743,3.0,54.4248587705,3.0,1.3315588574921925e-06,1.4334411425078056e-06,7.369423870930435,0.671766858166943,BTC,0.8695652173913042849219388347,1.052631578947368395913149567,1.210526315789473742869317677,0.4195131276792757,0.40799468229840447,"09/30/2020, 23:59:59",267103.0
VIBEBTC,200.0,0.0000013200000000000000673224496983149123252587742172181606292724609375,-1.0,0.00000132500000000000044296706060154011908025495358742773532867431640625,0.9962264150943393403977078569,0.0,1.0,0.0000013447999999999985423879307611105815567498211748898029327392578125,0.9815585960737667296654565739,-1.6000000000001202e-09,-1.0,0.000001387300000000002582400070692825178042539846501313149929046630859375,0.9514885028472555396802945882,39.9317453941,3.0,43.6018452039,3.0,1.3076794919242864e-06,1.3423205080757145e-06,2.614416313315326,0.3556624327027933,BTC,0.8979591836734694935901225224,1.031250000000000031019272971,1.148437499999999899187362845,-0.05087950450679771,-0.06423062436269561,"09/30/2020, 23:59:59",141477.0
VITEBTC,200.0,0.00000163000000000000006388227620501840675615312648005783557891845703125,1.0,0.00000161149999999999930927192630381039606390913832001388072967529296875,1.011479987589203079453862622,1.5000000000001127e-09,1.0,0.0000016102000000000002703955115368472661430132575333118438720703125,1.012296609116879760378721125,-2.0000000000022678e-10,-1.0,0.000001610000000000000890644437541443512174055285868234932422637939453125,1.012422360248446684580082365,56.4300956662,3.0,55.8756794002,3.0,1.5481675438657218e-06,1.6748324561342768e-06,7.86006281529972,0.6460546545106118,BTC,0.9588235294117647271314493688,1.086666666666666681725030173,1.133333333333333323921856142,0.6609780968157054,0.7191212018175345,"09/30/2020, 23:59:59",238058.0
VITEUSDT,200.0,0.01754000000000000003552713678800500929355621337890625,1.0,0.017291999999999994874766429120427346788346767425537109375,1.014341892204487927033671933,1.9000000000001654e-05,1.0,0.01728280000000000093951513235879247076809406280517578125,1.014881847848728162220837085,-6.600000000002437e-06,-1.0,0.017164750000000006391331908162101171910762786865234375,1.021861664166387130862382317,60.0602979396,3.0,56.9934582549,3.0,0.016608081876245386,0.017975918123754604,7.910225812567773,0.6813082526885834,USDT,0.9517091698317960659091027613,1.155467720685111932095517441,1.214097496706192194629593744,0.8660148300001574,0.8866881762741347,"09/30/2020, 23:59:59",23328.7
VTHOBNB,200.0,0.00002529000000000000011554125711743523652330623008310794830322265625,-1.0,0.0000259080000000000033465348547867534989563864655792713165283203125,0.9761463640574338755918413782,-3.600000000000101e-08,-1.0,0.0000263236000000000066180276536709214951770263724029064178466796875,0.9607348538953636188580371299,-4.119999999999886e-08,-1.0,0.00002915804999999998758605269932875359017998562194406986236572265625,0.8673419518794984878165220037,31.75856325,2.0,39.3439368287,3.0,2.5127958975437266e-05,2.668804102456274e-05,6.021622854429035,0.1038669886968883,BNB,0.7493333333333333271761358106,1.006767515923566881611869042,1.343550955414012753404418581,-0.4896098857994208,-0.5505637425115641,"09/30/2020, 23:59:59",106229.0
VTHOUSDT,200.0,0.0007420000000000000379973830177959825959987938404083251953125,-1.0,0.000741599999999999703013953133989843991002999246120452880859375,1.000539374325782544692039553,-3.000000000000615e-07,-1.0,0.000743879999999999715065701622052074526436626911163330078125,0.9974727106522561733230762739,-3.400000000000408e-07,-1.0,0.0007488749999999995410338016199602861888706684112548828125,0.9908195626773500153564626679,48.4977257794,3.0,49.254823874,3.0,0.0007306200182149486,0.0007525799817850508,2.9611601362057964,0.5182149664649227,USDT,0.8812351543942993586752236190,1.226446280991735679963239434,1.391735537190082694095147273,0.5102798081257963,0.5266229593617234,"09/30/2020, 23:59:59",4345289.0
WABIBNB,200.0,0.003651999999999999864386257542037128587253391742706298828125,-1.0,0.003718450000000000747746309315289181540720164775848388671875,0.9821296507953580470363823342,-1.0150000000000003e-05,-1.0,0.0038030599999999974321351903228105584275908768177032470703125,0.9602793539938897441149543059,-1.0060000000000104e-05,-1.0,0.0041663000000000012523759806981615838594734668731689453125,0.8765571370280581731049500561,40.0367531232,3.0,39.68753314,3.0,0.0036101310727527374,0.003826768927247264,5.8260257498292765,0.19326690316867173,BNB,0.7267661691542288355578786585,1.016138007790762351798587894,1.398163606010016692073428619,-0.408811337574368,-0.4549706988032231,"09/30/2020, 23:59:59",1263.0
WABIBTC,200.0,0.000009909999999999999985658173662361747346949414350092411041259765625,-1.0,0.00000992500000000000068907553274488719807777670212090015411376953125,0.9984886649874054707933566646,-1.70000000000017e-08,-1.0,0.000010007200000000003053024673349558071322462637908756732940673828125,0.9902869933647770567478964368,-1.2400000000000085e-08,-1.0,0.000010039850000000000106148943801454009872031747363507747650146484375,0.9870665398387425988318653164,47.9650730868,3.0,47.03197838,3.0,9.793318566228976e-06,1.0056681433771025e-05,2.6535301515571637,0.4430443625557585,BTC,0.9075091575091574679588558307,1.072510822510822552887639104,1.181818181818181918185708058,0.3613126648289053,0.44865290670562474,"09/30/2020, 23:59:59",19491.0
WANBNB,200.0,0.01020000000000000073274719625260331667959690093994140625,-1.0,0.0101104999999999979609643929734374978579580783843994140625,1.008852183373720665628081735,5.500000000000296e-06,1.0,0.0102224000000000030119462479660796816460788249969482421875,0.9978087337611517576499573890,-1.460000000000003e-05,-1.0,0.01083655000000000208359995923501628567464649677276611328125,0.9412589800259306487341472924,54.7076658452,3.0,52.1341780084,3.0,0.00990767248707327,0.010313327512926726,4.012215279693944,0.7206308175566273,BNB,0.8088818398096749397687913500,1.027190332326284104027030517,1.269889224572004048428952287,0.23391910060158944,0.21101038974663336,"09/30/2020, 23:59:59",1444.9
WANBTC,200.0,0.0000277599999999999984896977001103124393921461887657642364501953125,1.0,0.0000270019999999999491652712124700741469496279023587703704833984375,1.028071994667063578677828423,5.3500000000002114e-08,1.0,0.000026894200000000017722855127910719374995096586644649505615234375,1.032192814807652958492685382,-2.0000000000382667e-10,-1.0,0.0000261610499999999788415909474093012931916746310889720916748046875,1.061119488705538231122141344,62.3393519526,4.0,60.8661487091,3.0,2.5929291279050828e-05,2.807470872094907e-05,7.9454019772544475,0.8533111949203598,BTC,0.9356252106504886948932498361,1.233229675699688980426173416,1.318080852954242529040219690,0.7881147898758379,0.861006151340437,"09/30/2020, 23:59:59",6588.0
WANUSDT,200.0,0.2984999999999999875655021241982467472553253173828125,1.0,0.28954999999999986304288768224068917334079742431640625,1.030910032809532477140263434,0.0005849999999999467,1.0,0.2887519999999998976392134863999672234058380126953125,1.033759073530226953863155775,-6.60000000000105e-05,-1.0,0.2789865000000002481783667462877929210662841796875,1.069944244613985701919221849,62.9812397329,4.0,61.0219917066,3.0,0.27730557269611594,0.3017944273038838,8.457556417809652,0.8654723809402337,USDT,0.9366175086288045284120211714,1.306345733041575388415265903,1.394748358862144294197322212,0.8552749074316567,0.9082033497691233,"09/30/2020, 23:59:59",37830.67
WAVESBNB,200.0,0.087809999999999999165112285481882281601428985595703125,-1.0,0.08664150000000005180655904268860467709600925445556640625,1.013486608611346140820028018,8.000000000001062e-05,1.0,0.0868553999999999992720489672137773595750331878662109375,1.010990681063008171064366705,-5.6999999999987616e-05,-1.0,0.0934357999999999577767084701918065547943115234375,0.9397896737653023663962384608,68.9298511812,4.0,59.1312990621,3.0,0.08530485831278439,0.08797814168721571,3.0854537080167312,0.9371029316143935,BNB,0.7812972684402526577586527163,1.038802791908198336274317023,1.329587128830001321705905099,-0.3368903528606042,-0.4416283545457213,"09/30/2020, 23:59:59",3041.6
WAVESBTC,200.0,0.0002388000000000000040169256809718945078202523291110992431640625,1.0,0.0002313450000000000423595880594263007878907956182956695556640625,1.032224599623938102367964970,5.050000000000096e-07,1.0,0.00022863600000000002475906979437780819353065453469753265380859375,1.044454941479032077875718994,1.8600000000002837e-07,1.0,0.000225190999999999911206083336168148889555595815181732177734375,1.060433143420474611227526169,94.4770253328,5.0,85.142073462,5.0,0.0002263320268303137,0.00023635797316968638,4.333764005866858,1.243570706210903,BTC,0.9640694388373031919042239880,1.154738878143133413353378906,1.197775628626692402543685815,0.6720414044721457,0.6921429262083877,"09/30/2020, 23:59:59",37889.22
WAVESETH,200.0,0.00715499999999999990174526232067364617250859737396240234375,1.0,0.006976900000000001156319484607593039982020854949951171875,1.025527096561509942224813108,1.2199999999999538e-05,1.0,0.006900760000000004910913897759883184335194528102874755859375,1.036842318817057079206045284,5.10000000000007e-06,1.0,0.006876159999999996615127617616280986112542450428009033203125,1.040551703276247705678748776,84.7263514907,5.0,76.3402825119,4.0,0.006858575192795462,0.00709522480720454,3.3919020540509055,1.2525894366856276,ETH,0.9288588861482539410744503153,1.125353884869455799527838376,1.211544510852469307169703559,0.34050633300017313,0.28995814322849184,"09/30/2020, 23:59:59",12920.24
WAVESUSDT,200.0,2.573399999999999909761072558467276394367218017578125,1.0,2.4839549999999999130295691429637372493743896484375,1.036009106445165069360447721,0.0057400000000003,1.0,2.455824000000000228993712880765087902545928955078125,1.047876395051111020091002537,0.001448000000000338,1.0,2.402071999999998208608076311065815389156341552734375,1.071325089339537627899657149,93.8530783622,5.0,84.3491971147,5.0,2.4253915139357365,2.5425184860642633,4.715341949774729,1.26365843301959,USDT,0.9921733431005898115218014664,1.286699999999999954880536279,1.296850000000000058264504332,0.8418479104051136,0.8418144173732589,"09/30/2020, 23:59:59",116958.87
WBTCBTC,200.0,0.9999000000000000110134124042815528810024261474609375,-1.0,1.000219499999999595019062326173298060894012451171875,0.9996805701148602040501980452,-1.2000000000123023e-05,-1.0,1.0008007999999997128526274536852724850177764892578125,0.9990999207834369216154998762,-2.2200000000083264e-05,-1.0,1.00184575000000020139623302384279668331146240234375,0.9980578347515072155651946873,47.4695077796,3.0,46.7586955989,3.0,0.9987856035602171,1.0016533964397822,0.2867163537168771,0.3885902806034992,BTC,0.9936499418656650703521316445,1.001903807615230473740632350,1.008306613226452814196298013,-0.20033920979792433,-0.22104096690260433,"09/30/2020, 23:59:59",8.072
WINBNB,200.0,0.00000297999999999999984397354955978354240642147487960755825042724609375,-1.0,0.00000285949999999999904950966252148436552715793368406593799591064453125,1.042140234306697266836080632,7.000000000000102e-09,1.0,0.00000288099999999999833544088445602682213575462810695171356201171875,1.034363068379035600740029091,-8.000000000000601e-10,-1.0,0.00000321645000000000077342737249408433086728109628893435001373291015625,0.9264872763450385137039064083,71.3387324193,4.0,64.9624671853,4.0,2.754148208368358e-06,2.96485179163164e-06,7.36854636346501,1.0718934539875935,BNB,0.8490028490028489942549883193,1.071942446043165386521869861,1.262589928057553874086502358,-0.5253932806252355,-0.6032121827192194,"09/30/2020, 23:59:59",67645298.0
WINGBTC,200.0,0.0015260000000000000126842980563424134743399918079376220703125,-1.0,0.0014324000000000016406820346759332096553407609462738037109375,1.065344875733034253554942549,2.849999999999988e-06,1.0,0.0015196400000000004869293857012735315947793424129486083984375,1.004185201758310865545138739,-5.439999999999785e-06,-1.0,0.00218128499999999982128517928003930137492716312408447265625,0.6995876283933553559993195032,64.0406304653,4.0,57.5548773775,3.0,0.0013154463339609412,0.001549353666039062,16.329749516763513,0.9001584694606224,BTC,0.4489555751691673911785578200,1.149962321024868085906261436,2.561416729464958531947310350,-0.597536360572286,-0.6301349864401348,"09/30/2020, 23:59:59",4673.055
WINGUSDT,200.0,16.547000000000000596855898038484156131744384765625,-1.0,15.358999999999998209432305884547531604766845703125,1.077348785728237679921989000,0.03490000000000215,1.0,16.3140800000000041336534195579588413238525390625,1.014277237821562503321384077,-0.06111999999999895,-1.0,23.188370000000009696350389276631176471710205078125,0.7135904766052979867766730660,66.7898927678,4.0,59.1518468041,3.0,14.093078675429936,16.62492132457006,16.484423785012854,0.9692234726370047,USDT,0.4625167710196779697474524785,1.180242510699001504994546611,2.551783166904422570731263072,-0.5485964433568267,-0.585999298687489,"09/30/2020, 23:59:59",4344.178
WINUSDT,200.0,0.000087399999999999996680259684023184263423900119960308074951171875,-1.0,0.000082010000000000022875139282785283967314171604812145233154296875,1.065723692232654216579463324,3.300000000000053e-07,1.0,0.000081466000000000076872695708996019448022707365453243255615234375,1.072840203274984830581361467,8.200000000000362e-08,1.0,0.000082577000000000087072578314195681059572962112724781036376953125,1.058406093706478856365721709,82.4423914404,5.0,78.3913732282,4.0,7.740917398720629e-05,8.661082601279375e-05,11.220158548454407,1.085764380679877,USDT,0.9604395604395603727879352774,1.120512820512820490544827160,1.166666666666666724583449385,0.5899100929844889,0.579376058708745,"09/30/2020, 23:59:59",1355696989.0
WNXMBTC,200.0,0.00336700000000000020106138975961584947071969509124755859375,-1.0,0.003433650000000002498745654833101070835255086421966552734375,0.9805891689601437976551088911,-1.0400000000000253e-05,-1.0,0.0034901799999999989776444664357768488116562366485595703125,0.9647066913454323809472903756,-4.380000000000009e-06,-1.0,0.003592614999999999524094018710229647695086896419525146484375,0.9372003401422085714947572451,30.1607842217,2.0,35.7286936319,2.0,0.003339250264830873,0.003528049735169132,5.4985065553640755,0.1469799418367531,BTC,0.8330034636318655481680907929,1.007782101167315299852178093,1.209817419934151405349175868,0.21862762867084293,0.25865909601205433,"09/30/2020, 23:59:59",114.869
WNXMUSDT,200.0,36.28600000000000136424205265939235687255859375,-1.0,36.80785000000000906084096641279757022857666015625,0.9858223177936226221271497789,-0.10599999999999454,-1.0,37.4538399999999995770849636755883693695068359375,0.9688192185367375354294851385,-0.05603999999999587,-1.0,38.28829999999999245119397528469562530517578125,0.9477046512903421807257212770,38.392685488,3.0,40.227455726,3.0,35.806013032225444,37.809686967774574,5.44360492544153,0.23955343195249557,USDT,0.8383236299787450852428725676,1.063450660883326954271134194,1.268544298232759769870391871,0.5560003604373779,0.5724380037242396,"09/30/2020, 23:59:59",197.961
WPRBTC,200.0,6.999999999999999683236782781203810799297571065835654735565185546875E-7,1.0,6.7499999999999989004563667738256782513417419977486133575439453125E-7,1.037037037037037159037667300,3.0000000000000136e-09,1.0,6.506000000000010215152508596947455998815712518990039825439453125E-7,1.075929910851519934283531336,1.1999999999999843e-09,1.0,6.482999999999982017407696745225909040755141177214682102203369140625E-7,1.079747030695668533069169587,58.986644189,3.0,60.8950804169,3.0,6.168622325850061e-07,7.331377674149936e-07,17.226005159998152,0.7150065362980602,BTC,0.9333333333333332674529929913,1.147540983606557357131044643,1.229508196721311540855139031,0.16802082057113377,0.26410529547700157,"09/30/2020, 23:59:59",197235.0
WRXBNB,200.0,0.0033999999999999998105681964233326652902178466320037841796875,-1.0,0.003396050000000000283761902863943760166876018047332763671875,1.001163115972968456435048235,-2.8500000000004216e-06,-1.0,0.003443319999999997112205551985653073643334209918975830078125,0.9874191187574790208379254424,-2.8199999999997324e-06,-1.0,0.0036762200000000004422584520824557330342940986156463623046875,0.9248630386647152242084806011,54.4503377377,3.0,49.8878302608,3.0,0.003338038018478967,0.0034540619815210337,3.4164385990214194,0.5340446912554381,BNB,0.8430448797421273751454152915,1.020408163265306098542716142,1.210384153661464662865627072,-0.5325753582627872,-0.6058037578663107,"09/30/2020, 23:59:59",3153.0
WRXBTC,200.0,0.00000921999999999999981571165152960389832514920271933078765869140625,1.0,0.000009075499999999999759252473918724746226871502585709095001220703125,1.015921987769268917447232304,1.499999999999901e-09,1.0,0.000009066800000000001011454982269288649376903777010738849639892578125,1.016896810341024262933593578,4.999999999999105e-09,1.0,0.0000088637000000000012111221747712619389858446083962917327880859375,1.040197660119363082674864810,68.0510265895,4.0,62.0103726176,4.0,8.931350771767462e-06,9.219649228232538e-06,3.1766674724816917,1.001216696654443,BTC,0.9736008447729671622863010281,1.097619047619047702118310587,1.127380952380952585267867946,0.5714178890174929,0.6848229117739806,"09/30/2020, 23:59:59",128391.0
WRXUSDT,200.0,0.0991400000000000058975047068088315427303314208984375,1.0,0.09734650000000011349499118296080268919467926025390625,1.018423877591899968786712404,1.4500000000000624e-05,1.0,0.09730099999999992921306812831971910782158374786376953125,1.018900114078992795781314336,2.8000000000000247e-05,1.0,0.0944796499999999983554488380832481198012828826904296875,1.049326495176474591334491752,68.9770303216,4.0,61.3524938112,3.0,0.09568041146693702,0.0990125885330632,3.4230065447922375,1.0382367036349975,USDT,0.9836293283063796148939643654,1.159532163742690038622254989,1.178830409356725109540702087,0.860581118304919,0.9113323375758446,"09/30/2020, 23:59:59",212644.4
WTCBTC,200.0,0.0000371000000000000005446164352829185872906236909329891204833984375,1.0,0.00003660999999999998998946593165015883641899563372135162353515625,1.013384321223709660997943382,4.499999999999703e-08,1.0,0.0000361719999999999850350852759195419139359728433191776275634765625,1.025655202919385599177791753,1.1999999999999207e-08,1.0,0.000035236000000000012970235996334622541326098144054412841796875,1.052900442729026759230594064,70.7166852683,4.0,65.8321595597,4.0,3.594396696778589e-05,3.727603303221409e-05,3.6385306321447692,0.8678496232920302,BTC,0.9537275064267353094138623417,1.148606811145510885925514048,1.204334365325077337027930538,0.6503659004194167,0.7264906532974066,"09/30/2020, 23:59:59",8692.26
WTCUSDT,200.0,0.398699999999999998845368054389837197959423065185546875,1.0,0.39325999999999983192111585594830103218555450439453125,1.013833087524793188346900559,0.0005199999999999649,1.0,0.388722000000000067476690901457914151251316070556640625,1.025668729837775916044464177,3.2000000000087514e-05,1.0,0.37569350000000001355004997094511054456233978271484375,1.061237418267816676268149451,63.3631649966,4.0,60.8004813841,3.0,0.3849600240964164,0.4015599759035833,4.221113717938996,0.827711794780723,USDT,0.9581831290555154398118080804,1.214068209500608916630290002,1.267052375152253329602421554,0.8311110651057547,0.8719439210586376,"09/30/2020, 23:59:59",7185.63
XEMBTC,200.0,0.000010600000000000000155604695795119596368749625980854034423828125,1.0,0.00001082599999999999765298332177199114312315941788256168365478515625,0.9791243303159063784985986611,-1.6000000000001202e-08,-1.0,0.000010924200000000004607127006284184034257123130373656749725341796875,0.9703227696307277132608757636,-8.799999999998967e-09,-1.0,0.000010724300000000006741272644272822134325906517915427684783935546875,0.9884094999207401408452554143,40.1236291178,3.0,39.6708530553,3.0,1.0496369904286598e-05,1.1155630095713397e-05,6.089600881459446,0.15719149595415657,BTC,0.9059829059829060126068971205,1.071789686552072797344979007,1.183013144590495407343241782,0.6832955091472876,0.7381458725045228,"09/30/2020, 23:59:59",567006.0
XLMBNB,200.0,0.0025460000000000000859590176816027451422996819019317626953125,-1.0,0.002551850000000000472100136761355315684340894222259521484375,0.9977075455062012324161486766,-8.000000000000194e-07,-1.0,0.0025961600000000014352996569044762509292922914028167724609375,0.9806791569086645963232467326,-3.640000000000067e-06,-1.0,0.002821860000000001554576467555079943849705159664154052734375,0.9022417837879975205556521443,53.2312371678,3.0,46.4418985216,3.0,0.0025010197924458665,0.0026026802075541345,3.9837927428441327,0.4424554779382894,BNB,0.8244818652849741122746796935,1.016773162939297098317017019,1.233226837060702815085365370,-0.5142941099713817,-0.5794235279688518,"09/30/2020, 23:59:59",5889.0
XLMBTC,200.0,0.0000069500000000000003737136468340285233580289059318602085113525390625,1.0,0.0000068240000000000036129636608872583991569626959972083568572998046875,1.018464243845251567121826481,7.999999999999754e-09,1.0,0.0000068390000000000043163810199697838498877899837680160999298095703125,1.016230443047228540324002127,9.999999999996516e-10,1.0,0.000006802799999999996938032827131781488105843891389667987823486328125,1.021638148997472144107738228,78.9239619713,5.0,69.0804472097,4.0,6.712393548573556e-06,6.935606451426451e-06,3.2709979902241413,1.0644834970988877,BTC,0.9774964838255978449879919900,1.075851393188854549852594012,1.100619195046439583220306138,0.4672331967652932,0.5781028795685618,"09/30/2020, 23:59:59",869686.0
XLMUSDT,200.0,0.07484000000000000374367203903602785430848598480224609375,1.0,0.07323349999999999304645115216771955601871013641357421875,1.021936681982972421770892783,9.800000000000086e-05,1.0,0.0734300000000000230304664228242472745478153228759765625,1.019201961051341144913189391,-3.7999999999982492e-06,-1.0,0.0725090500000000470759431436817976646125316619873046875,1.032147021647641986129697355,79.9818462912,5.0,67.5303850831,4.0,0.07191982918887554,0.07454717081112444,3.5876226347899483,1.111454554061726,USDT,0.9789404839764551964137259511,1.121870783990406201175951104,1.146005096687153318389393660,0.829948488646235,0.87682649640595,"09/30/2020, 23:59:59",4180039.8
XMRBTC,200.0,0.0100769999999999991524557430011554970405995845794677734375,1.0,0.00943109999999999955300200582541947369463741779327392578125,1.068486178706619549158308329,4.410000000000004e-05,1.0,0.00919525999999999676948192472991649992763996124267578125,1.095890708908720655288756017,2.1679999999999616e-05,1.0,0.00887412499999999486444135499141339096240699291229248046875,1.135548575211641145930674321,82.3599230532,5.0,80.6210722468,5.0,0.008821440127612096,0.010040759872387903,12.928711865803638,1.029721594985538,BTC,0.9793002915451893710792252987,1.189166863346707387806878723,1.214302572574935068578331034,0.4855974843023737,0.591474124898811,"09/30/2020, 23:59:59",8776.862
XMRUSDT,200.0,108.599999999999994315658113919198513031005859375,1.0,101.214500000000015234036254696547985076904296875,1.072968793996907340055156188,0.4930000000000092,1.0,98.7325999999999481815393664874136447906494140625,1.099940647769835407078201826,0.21300000000000807,1.0,94.613450000000028694557840935885906219482421875,1.147828347872315842823945162,84.4758134045,5.0,80.1195491484,5.0,94.53183443901362,107.89716556098641,13.204956920177233,1.0525863843251977,USDT,0.9830723273286864798884942100,1.257672264041690810245480525,1.279328314997104877073203819,0.7382492222768995,0.8040718757740419,"09/30/2020, 23:59:59",16838.52014
XRPBNB,200.0,0.0082400000000000007960299086562372394837439060211181640625,-1.0,0.00838500000000000182687198702069508726708590984344482421875,0.9827072152653546810673375844,-1.1999999999999858e-05,-1.0,0.00854319999999999905859748849934476311318576335906982421875,0.9645097855604459340787811534,-1.359999999999903e-05,-1.0,0.00925615000000000291702217936062879743985831737518310546875,0.8902189355185469335783807805,35.3139645031,2.0,34.7898467054,2.0,0.008162065031904019,0.008607934968095985,5.317470914632864,0.17479305458807065,BNB,0.8215353938185443872467711686,1.009803921568627475990822895,1.229166666666666666666666667,-0.5047249875537009,-0.5832795829064699,"09/30/2020, 23:59:59",20700.0
XRPBTC,200.0,0.00002243999999999999860338280310845249232443165965378284454345703125,1.0,0.00002240050000000000685897692809245285161523497663438320159912109375,1.001763353496573368108349102,2.4999999999987055e-09,1.0,0.0000224939999999999984251798645917830299367778934538364410400390625,0.9975993598292878178368614759,-3.800000000001556e-09,-1.0,0.00002231079999999999313189079364061484511694288812577724456787109375,1.005790917403230969363028784,60.4565813943,3.0,52.9876660259,3.0,2.2320631357843047e-05,2.2480368642156967e-05,0.7130969590585895,0.7472810287820183,BTC,0.9794849410737668878677638334,1.044206607724523006457505403,1.066077245230339693247233261,0.6705946915789154,0.7671081647369374,"09/30/2020, 23:59:59",1505476.0
XRPDOWNUSDT,200.0,10.2750000000000003552713678800500929355621337890625,-1.0,10.2073499999999963705477057374082505702972412109375,1.006627577187027387987884943,0.017100000000001003,1.0,10.0598199999999877718437346629798412322998046875,1.021390044752293067369837927,0.01322000000000223,1.0,10.45886499999999585952537017874419689178466796875,0.9824201765679167312090924574,67.7494303291,4.0,62.7217713333,4.0,9.993658376392517,10.421041623607476,4.187014721891174,0.6582888436569402,USDT,0.8319164440126305266063072541,1.094715533773705646211475788,1.315896015341998921442842608,-0.9084966689193487,-0.937747697926377,"09/30/2020, 23:59:59",0.0
XRPUPUSDT,200.0,9.2949999999999999289457264239899814128875732421875,1.0,9.152549999999994412291925982572138309478759765625,1.015563968511508334138651300,0.005049999999998889,1.0,9.28378000000000014324541552923619747161865234375,1.001208559444536577291490136,-0.010500000000000398,-1.0,9.157015000000001236912794411182403564453125,1.015068775141244026944825497,64.0741432341,4.0,55.6089176564,3.0,8.956009444388659,9.34909055561133,4.294771525123281,0.8623933990542505,USDT,0.9255202628696605210467284664,1.219656213095394225382843692,1.317806062196561957813133386,0.8575516139094432,0.8847586752298828,"09/30/2020, 23:59:59",3432.13
XRPUSDT,200.0,0.2417100000000000081801232454381533898413181304931640625,1.0,0.240349999999999841548969925497658550739288330078125,1.005658414811733586551840963,5.550000000004163e-05,1.0,0.24150259999999990068175748092471621930599212646484375,1.000858789926071634771879353,-9.479999999997824e-05,-1.0,0.2378263000000000459976945421658456325531005859375,1.016329985371676561554744048,63.7196371218,4.0,55.6360229293,3.0,0.23866397508915257,0.2420360249108471,1.4029747541895303,0.9033155119033013,USDT,0.9726369160194760764102132062,1.101485599708348580006671900,1.132473569084943551785388614,0.9127325276175228,0.9426421702624659,"09/30/2020, 23:59:59",5267521.0
XTZBNB,200.0,0.07516000000000000458300064565264619886875152587890625,-1.0,0.07616799999999997183852684656812925823032855987548828125,0.9867660959983199292588431733,-8.549999999998836e-05,-1.0,0.078179399999999954484763975415262393653392791748046875,0.9613785728721382914216954710,-0.0001648000000000066,-1.0,0.08407300000000002271338672699130256660282611846923828125,0.8939849892355451129087085868,37.5881327147,2.0,36.6978698386,2.0,0.07455999999999839,0.07777600000000155,4.222245562445071,0.1865671641794227,BNB,0.8181125503428759120099938605,1.011030400860909352260184224,1.235808447672854307997963762,-0.3569279999923544,-0.45162121873689365,"09/30/2020, 23:59:59",391.6
XTZBTC,200.0,0.00020399999999999999839191133776949982348014600574970245361328125,1.0,0.0002035200000000000571977187835415179506526328623294830322265625,1.002358490566037446242591755,2.5000000000041265e-08,1.0,0.00020582200000000006327900703428923634419334121048450469970703125,0.9911476907230516449799809762,-1.5000000000000365e-07,-1.0,0.000202774499999999920085702598271382157690823078155517578125,1.006043659335863625797048096,50.1993795014,3.0,48.6999549485,3.0,0.0002008295725246726,0.0002062104274753275,2.643894924653547,0.5892051550175165,BTC,0.9383624655013799423935202237,1.080508474576271129866371664,1.151483050847457569783930423,0.7430848489645907,0.7752565950072953,"09/30/2020, 23:59:59",9695.67
